context	direction	GO_ID	GO_term	observed_hits	observed_genes	null_mean_hits	null_sd	fold_vs_window_null	empirical_p	null_ge_observed	n_observed_genes	nperm	FDR_BH
CG	loss	GO:0006996	organelle organization	6	AT2G39140;AT3G46000;AT4G01370;AT5G23120;AT5G39770;AT5G58180	27.3	4.8280430818293185	0.21978021978021978	1.0	200	138	200	1.0
CG	loss	GO:0007049	cell cycle	4	AT2G38195;AT4G01370;AT5G26290;AT5G39770	10.835	3.405550616273378	0.36917397323488693	0.9900497512437811	198	138	200	1.0
CG	loss	GO:0007154	cell communication	8	AT1G21230;AT1G49190;AT1G64480;AT2G05117;AT4G01370;AT4G14940;AT4G16295;AT4G16860	28.44	5.307202652999031	0.2812939521800281	1.0	200	138	200	1.0
CG	loss	GO:0007165	signal transduction	7	AT1G21230;AT1G49190;AT1G64480;AT2G05117;AT4G01370;AT4G14940;AT4G16860	26.93	5.231166217967089	0.25993316004455996	1.0	200	138	200	1.0
CG	loss	GO:0007275	multicellular organism development	11	AT1G32450;AT1G75390;AT2G38195;AT2G42430;AT2G48130;AT4G01370;AT4G09960;AT4G21060;AT4G24660;AT5G26290;AT5G55250	61.475	7.233904547338167	0.17893452623017486	1.0	200	138	200	1.0
CG	loss	GO:0008152	metabolic process	31	AT1G65350;AT2G01900;AT2G07715;AT2G19800;AT2G27920;AT2G30920;AT2G33380;AT2G38195;AT2G39140;AT2G44470;AT3G29110;AT4G01370;AT4G03930;AT4G13760;AT4G14940;AT4G18550;AT4G21060;AT4G28850;AT4G29740;AT4G32370;AT4G39280;AT5G20330;AT5G23880;AT5G27870;AT5G36180;AT5G38450;AT5G39770;AT5G39920;AT5G49010;AT5G55250;AT5G64140	151.395	9.55400308771113	0.20476237656461574	1.0	200	138	200	1.0
CG	loss	GO:0009056	catabolic process	7	AT1G65350;AT2G19800;AT4G03930;AT4G18550;AT4G29740;AT5G27870;AT5G39770	23.185	4.5935579891844185	0.3019193444037093	1.0	200	138	200	1.0
CG	loss	GO:0009057	macromolecule catabolic process	4	AT1G65350;AT4G03930;AT5G27870;AT5G39770	12.285	3.3217126606616683	0.3256003256003256	0.9950248756218906	199	138	200	1.0
CG	loss	GO:0009058	biosynthetic process	12	AT2G07715;AT2G30920;AT2G33380;AT2G39140;AT3G29110;AT4G21060;AT4G39280;AT5G23880;AT5G38450;AT5G39920;AT5G55250;AT5G64140	73.395	8.1779566518783	0.16349887594522788	1.0	200	138	200	1.0
CG	loss	GO:0009059	macromolecule biosynthetic process	7	AT2G07715;AT2G39140;AT4G21060;AT4G39280;AT5G23880;AT5G39920;AT5G64140	42.6	6.5421708935184295	0.16431924882629106	1.0	200	138	200	1.0
CG	loss	GO:0009308	amine metabolic process	3	AT4G14940;AT4G29740;AT5G38450	1.765	1.3999196405508427	1.6997167138810199	0.24378109452736318	48	138	200	1.0
CG	loss	GO:0009555	pollen development	3	AT2G38195;AT4G01370;AT4G21060	10.05	3.2584505520262224	0.29850746268656714	1.0	200	138	200	1.0
CG	loss	GO:0009605	response to external stimulus	4	AT1G21835;AT2G33380;AT4G01370;AT4G16860	30.945	5.495632356699268	0.12926159314913557	1.0	200	138	200	1.0
CG	loss	GO:0009607	response to biotic stimulus	4	AT1G21835;AT2G33380;AT4G01370;AT4G16860	26.32	4.965641952456902	0.1519756838905775	1.0	200	138	200	1.0
CG	loss	GO:0009620	response to fungus	3	AT2G33380;AT4G01370;AT4G16860	7.665	2.773585224939012	0.3913894324853229	0.9850746268656716	197	138	200	1.0
CG	loss	GO:0009628	response to abiotic stimulus	3	AT2G01900;AT2G33380;AT4G01370	48.315	6.219788983558877	0.06209251785159889	1.0	200	138	200	1.0
CG	loss	GO:0009651	response to salt stress	3	AT2G01900;AT2G33380;AT4G01370	10.31	3.214638393350018	0.2909796314258002	0.9950248756218906	199	138	200	1.0
CG	loss	GO:0009653	anatomical structure morphogenesis	5	AT2G42430;AT3G23380;AT3G26870;AT4G12420;AT4G21060	24.895	4.558944505036219	0.2008435428800964	1.0	200	138	200	1.0
CG	loss	GO:0009719	response to endogenous stimulus	7	AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT2G33380;AT4G01370;AT4G14940	27.97	4.971830648765103	0.25026814444047196	1.0	200	138	200	1.0
CG	loss	GO:0009725	response to hormone	7	AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT2G33380;AT4G01370;AT4G14940	27.9	4.988987873306567	0.2508960573476703	1.0	200	138	200	1.0
CG	loss	GO:0009755	hormone-mediated signaling pathway	3	AT1G49190;AT4G01370;AT4G14940	9.56	2.8559411758647957	0.3138075313807531	0.9950248756218906	199	138	200	1.0
CG	loss	GO:0009791	post-embryonic development	5	AT1G75390;AT2G42430;AT2G48130;AT4G09960;AT4G24660	36.705	5.901523108486499	0.13622122326658495	1.0	200	138	200	1.0
CG	loss	GO:0009826	unidimensional cell growth	3	AT3G23380;AT3G26870;AT4G12420	7.21	2.5643517699410907	0.4160887656033287	0.9751243781094527	195	138	200	1.0
CG	loss	GO:0009856	pollination	4	AT3G23380;AT3G26870;AT4G01370;AT4G16295	7.105	2.5581194264537355	0.5629838142153413	0.9203980099502488	184	138	200	1.0
CG	loss	GO:0009889	regulation of biosynthetic process	15	AT1G19510;AT1G31640;AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT1G55950;AT1G75390;AT2G42430;AT3G03260;AT4G04030;AT4G09960;AT4G25530;AT5G23880;AT5G39690	53.05	6.501346014480416	0.2827521206409048	1.0	200	138	200	1.0
CG	loss	GO:0009890	negative regulation of biosynthetic process	3	AT4G04030;AT4G25530;AT5G23880	13.295	3.4333620548960444	0.22564874012786762	1.0	200	138	200	1.0
CG	loss	GO:0009891	positive regulation of biosynthetic process	3	AT1G31640;AT2G42430;AT4G09960	10.76	3.3320264104595574	0.2788104089219331	1.0	200	138	200	1.0
CG	loss	GO:0009892	negative regulation of metabolic process	3	AT4G04030;AT4G25530;AT5G23880	15.175	3.818949462875883	0.19769357495881382	1.0	200	138	200	1.0
CG	loss	GO:0009893	positive regulation of metabolic process	3	AT1G31640;AT2G42430;AT4G09960	12.95	3.5549261595706905	0.23166023166023167	1.0	200	138	200	1.0
CG	loss	GO:0009932	cell tip growth	3	AT3G23380;AT3G26870;AT4G12420	4.34	2.1550870052041984	0.6912442396313364	0.8059701492537313	161	138	200	1.0
CG	loss	GO:0009987	cellular process	56	AT1G21230;AT1G23720;AT1G32450;AT1G49190;AT1G64480;AT1G65350;AT1G65990;AT2G01900;AT2G05117;AT2G07715;AT2G16980;AT2G17900;AT2G19800;AT2G27920;AT2G30920;AT2G33380;AT2G38195;AT2G39140;AT2G44470;AT3G16310;AT3G23380;AT3G26870;AT3G28345;AT3G29110;AT3G30842;AT3G46000;AT3G54580;AT4G01370;AT4G03930;AT4G09960;AT4G12420;AT4G13760;AT4G14940;AT4G16295;AT4G16860;AT4G18550;AT4G21060;AT4G28850;AT4G29740;AT4G32370;AT4G39280;AT5G20330;AT5G23120;AT5G23880;AT5G24655;AT5G26290;AT5G27870;AT5G36180;AT5G38450;AT5G39770;AT5G39920;AT5G49010;AT5G54790;AT5G55250;AT5G58180;AT5G64140	251.315	7.843836752508423	0.22282792511390087	1.0	200	138	200	1.0
CG	loss	GO:0010154	fruit development	3	AT2G48130;AT4G09960;AT4G24660	17.105	4.294644921294421	0.17538731365097923	1.0	200	138	200	1.0
CG	loss	GO:0010467	gene expression	6	AT2G07715;AT2G39140;AT4G39280;AT5G23880;AT5G39920;AT5G64140	32.515	5.747153643326405	0.18453021682300477	1.0	200	138	200	1.0
CG	loss	GO:0010468	regulation of gene expression	15	AT1G19510;AT1G31640;AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT1G55950;AT1G75390;AT2G42430;AT3G03260;AT4G04030;AT4G09960;AT4G25530;AT5G23880;AT5G39690	49.075	6.180564294625507	0.3056546102903719	1.0	200	138	200	1.0
CG	loss	GO:0010556	regulation of macromolecule biosynthetic process	15	AT1G19510;AT1G31640;AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT1G55950;AT1G75390;AT2G42430;AT3G03260;AT4G04030;AT4G09960;AT4G25530;AT5G23880;AT5G39690	50.33	6.234669197319157	0.2980329823167097	1.0	200	138	200	1.0
CG	loss	GO:0010557	positive regulation of macromolecule biosynthetic process	3	AT1G31640;AT2G42430;AT4G09960	9.485	3.011606714031566	0.31628887717448606	1.0	200	138	200	1.0
CG	loss	GO:0010558	negative regulation of macromolecule biosynthetic process	3	AT4G04030;AT4G25530;AT5G23880	12.995	3.3726806845593957	0.2308580223162755	1.0	200	138	200	1.0
CG	loss	GO:0010604	positive regulation of macromolecule metabolic process	3	AT1G31640;AT2G42430;AT4G09960	11.11	3.180864662320612	0.27002700270027	1.0	200	138	200	1.0
CG	loss	GO:0010605	negative regulation of macromolecule metabolic process	3	AT4G04030;AT4G25530;AT5G23880	14.04	3.5774851502137666	0.2136752136752137	1.0	200	138	200	1.0
CG	loss	GO:0010817	regulation of hormone levels	3	AT4G29740;AT5G38450;AT5G55250	6.61	2.3596398030207903	0.45385779122541603	0.9651741293532339	193	138	200	1.0
CG	loss	GO:0016043	cellular component organization	12	AT1G23720;AT2G17900;AT2G39140;AT3G46000;AT3G54580;AT4G01370;AT4G03930;AT4G21060;AT5G23120;AT5G27870;AT5G39770;AT5G58180	53.0	6.521502894272163	0.22641509433962265	1.0	200	138	200	1.0
CG	loss	GO:0016049	cell growth	4	AT3G23380;AT3G26870;AT4G12420;AT5G54790	9.86	2.9103951621730015	0.40567951318458423	0.9950248756218906	199	138	200	1.0
CG	loss	GO:0016070	RNA metabolic process	4	AT2G39140;AT4G39280;AT5G23880;AT5G39920	28.13	5.331331916135038	0.14219694276573056	1.0	200	138	200	1.0
CG	loss	GO:0019219	regulation of nucleobase-containing compound metabolic process	14	AT1G19510;AT1G31640;AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT1G55950;AT1G75390;AT2G42430;AT3G03260;AT4G04030;AT4G09960;AT4G25530;AT5G39690	40.775	5.862966399357931	0.34334763948497854	1.0	200	138	200	1.0
CG	loss	GO:0019222	regulation of metabolic process	19	AT1G19510;AT1G31640;AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT1G55950;AT1G75390;AT2G01900;AT2G33380;AT2G42430;AT3G03260;AT3G25800;AT4G01370;AT4G04030;AT4G09960;AT4G25530;AT5G23880;AT5G39690	59.775	6.912624320762714	0.3178586365537432	1.0	200	138	200	1.0
CG	loss	GO:0019538	protein metabolic process	10	AT1G65350;AT2G07715;AT2G27920;AT2G38195;AT2G39140;AT4G01370;AT4G21060;AT4G39280;AT5G36180;AT5G64140	46.875	6.202368499210614	0.21333333333333335	1.0	200	138	200	1.0
CG	loss	GO:0019953	sexual reproduction	3	AT4G01370;AT5G26290;AT5G39770	6.42	2.6407574670915914	0.4672897196261682	0.9601990049751243	192	138	200	1.0
CG	loss	GO:0022402	cell cycle process	3	AT4G01370;AT5G26290;AT5G39770	10.15	3.3041640395113543	0.29556650246305416	1.0	200	138	200	1.0
CG	loss	GO:0022414	reproductive process	9	AT2G48130;AT3G23380;AT3G26870;AT4G01370;AT4G09960;AT4G16295;AT4G24660;AT5G26290;AT5G39770	41.155	5.998414373815777	0.21868545741708176	1.0	200	138	200	1.0
CG	loss	GO:0023052	signaling	7	AT1G21230;AT1G49190;AT1G64480;AT2G05117;AT4G01370;AT4G14940;AT4G16860	27.475	5.225837253493436	0.25477707006369427	1.0	200	138	200	1.0
CG	loss	GO:0030154	cell differentiation	3	AT3G23380;AT3G26870;AT4G21060	14.84	3.8359353487774026	0.20215633423180593	1.0	200	138	200	1.0
CG	loss	GO:0032501	multicellular organismal process	14	AT1G32450;AT1G75390;AT2G38195;AT2G42430;AT2G48130;AT3G23380;AT3G26870;AT4G01370;AT4G09960;AT4G16295;AT4G21060;AT4G24660;AT5G26290;AT5G55250	68.155	7.441839490341022	0.205414129557626	1.0	200	138	200	1.0
CG	loss	GO:0032502	developmental process	16	AT1G32450;AT1G75390;AT2G38195;AT2G42430;AT2G48130;AT3G23380;AT3G26870;AT4G01370;AT4G09960;AT4G12420;AT4G14940;AT4G21060;AT4G24660;AT5G26290;AT5G54790;AT5G55250	73.25	7.644442425710328	0.21843003412969283	1.0	200	138	200	1.0
CG	loss	GO:0032774	RNA biosynthetic process	3	AT2G39140;AT5G23880;AT5G39920	19.735	4.28191253997557	0.15201418799087915	1.0	200	138	200	1.0
CG	loss	GO:0032870	cellular response to hormone stimulus	3	AT1G49190;AT4G01370;AT4G14940	11.69	3.2193011664024276	0.2566295979469632	0.9950248756218906	199	138	200	1.0
CG	loss	GO:0033554	cellular response to stress	3	AT1G65990;AT2G01900;AT5G39770	23.035	4.306248367198528	0.13023659648361188	1.0	200	138	200	1.0
CG	loss	GO:0033993	response to lipid	3	AT2G33380;AT4G01370;AT4G14940	18.795	4.150057228521067	0.15961691939345568	1.0	200	138	200	1.0
CG	loss	GO:0034654	nucleobase-containing compound biosynthetic process	3	AT2G39140;AT5G23880;AT5G39920	25.455	4.8895782026673915	0.11785503830288746	1.0	200	138	200	1.0
CG	loss	GO:0035556	intracellular signal transduction	3	AT1G49190;AT1G64480;AT4G01370	8.605	3.0263798505805553	0.3486345148169669	0.9900497512437811	198	138	200	1.0
CG	loss	GO:0040007	growth	4	AT3G23380;AT3G26870;AT4G12420;AT5G54790	12.035	3.195899716824669	0.3323639385126714	1.0	200	138	200	1.0
CG	loss	GO:0042221	response to chemical	11	AT1G32450;AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT1G65990;AT2G01900;AT2G33380;AT4G01370;AT4G14940;AT5G24655	56.325	6.124489774666918	0.19529516200621394	1.0	200	138	200	1.0
CG	loss	GO:0042445	hormone metabolic process	3	AT4G29740;AT5G38450;AT5G55250	2.155	1.3457247118188775	1.3921113689095128	0.373134328358209	74	138	200	1.0
CG	loss	GO:0043170	macromolecule metabolic process	17	AT1G65350;AT2G07715;AT2G27920;AT2G38195;AT2G39140;AT4G01370;AT4G03930;AT4G21060;AT4G28850;AT4G39280;AT5G23880;AT5G27870;AT5G36180;AT5G39770;AT5G39920;AT5G49010;AT5G64140	93.94	8.16066173787398	0.18096657440919736	1.0	200	138	200	1.0
CG	loss	GO:0043207	response to external biotic stimulus	4	AT1G21835;AT2G33380;AT4G01370;AT4G16860	26.23	4.946422949971015	0.15249714067861228	1.0	200	138	200	1.0
CG	loss	GO:0043412	macromolecule modification	3	AT2G38195;AT2G39140;AT4G01370	29.03	5.258241150803182	0.10334137099552188	1.0	200	138	200	1.0
CG	loss	GO:0044085	cellular component biogenesis	4	AT2G39140;AT4G21060;AT4G28850;AT5G23120	21.95	4.439313009914939	0.18223234624145787	1.0	200	138	200	1.0
CG	loss	GO:0044238	primary metabolic process	25	AT1G65350;AT2G01900;AT2G07715;AT2G27920;AT2G33380;AT2G38195;AT2G39140;AT2G44470;AT3G29110;AT4G01370;AT4G03930;AT4G13760;AT4G18550;AT4G21060;AT4G28850;AT4G32370;AT4G39280;AT5G20330;AT5G23880;AT5G27870;AT5G36180;AT5G39770;AT5G39920;AT5G49010;AT5G64140	131.87	9.444209866367688	0.18958064760749221	1.0	200	138	200	1.0
CG	loss	GO:0044281	small molecule metabolic process	3	AT2G19800;AT2G30920;AT2G33380	28.325	5.283878783620993	0.1059135039717564	1.0	200	138	200	1.0
CG	loss	GO:0044419	biological process involved in interspecies interaction between organisms	4	AT1G21835;AT2G33380;AT4G01370;AT4G16860	26.565	4.9755175610181475	0.15057406361754186	1.0	200	138	200	1.0
CG	loss	GO:0044706	multi-multicellular organism process	4	AT3G23380;AT3G26870;AT4G01370;AT4G16295	7.105	2.5581194264537355	0.5629838142153413	0.9203980099502488	184	138	200	1.0
CG	loss	GO:0045229	external encapsulating structure organization	5	AT1G23720;AT3G54580;AT4G03930;AT4G21060;AT5G27870	7.46	2.6529983038064677	0.6702412868632708	0.8706467661691543	174	138	200	1.0
CG	loss	GO:0045893	positive regulation of DNA-templated transcription	3	AT1G31640;AT2G42430;AT4G09960	7.33	2.636493883929943	0.4092769440654843	0.9751243781094527	195	138	200	1.0
CG	loss	GO:0048229	gametophyte development	4	AT2G38195;AT4G01370;AT4G21060;AT5G26290	13.2	3.6359317925395724	0.30303030303030304	0.9950248756218906	199	138	200	1.0
CG	loss	GO:0048316	seed development	3	AT2G48130;AT4G09960;AT4G24660	16.37	4.186060200236009	0.1832620647525962	1.0	200	138	200	1.0
CG	loss	GO:0048468	cell development	3	AT3G23380;AT3G26870;AT4G21060	7.075	2.4432304434907484	0.42402826855123676	0.9751243781094527	195	138	200	1.0
CG	loss	GO:0048518	positive regulation of biological process	4	AT1G31640;AT2G42430;AT4G09960;AT4G25530	24.56	4.603954821672346	0.16286644951140067	1.0	200	138	200	1.0
CG	loss	GO:0048519	negative regulation of biological process	4	AT4G04030;AT4G18550;AT4G25530;AT5G23880	26.155	5.033982022216591	0.15293442936341042	1.0	200	138	200	1.0
CG	loss	GO:0048522	positive regulation of cellular process	3	AT1G31640;AT2G42430;AT4G09960	18.98	4.032319431791085	0.15806111696522654	1.0	200	138	200	1.0
CG	loss	GO:0048523	negative regulation of cellular process	3	AT4G04030;AT4G25530;AT5G23880	20.79	4.438006309143786	0.14430014430014432	1.0	200	138	200	1.0
CG	loss	GO:0048580	regulation of post-embryonic development	3	AT4G18550;AT4G25530;AT5G24655	9.705	2.9271103498160076	0.3091190108191654	1.0	200	138	200	1.0
CG	loss	GO:0048589	developmental growth	3	AT3G23380;AT3G26870;AT4G12420	10.5	3.083828789021856	0.2857142857142857	1.0	200	138	200	1.0
CG	loss	GO:0048608	reproductive structure development	3	AT2G48130;AT4G09960;AT4G24660	29.895	5.6492455248466635	0.10035122930255896	1.0	200	138	200	1.0
CG	loss	GO:0048731	system development	6	AT1G32450;AT2G42430;AT2G48130;AT4G09960;AT4G21060;AT4G24660	47.66	6.6921147629131745	0.1258917331095258	1.0	200	138	200	1.0
CG	loss	GO:0048856	anatomical structure development	16	AT1G32450;AT1G75390;AT2G38195;AT2G42430;AT2G48130;AT3G23380;AT3G26870;AT4G01370;AT4G09960;AT4G12420;AT4G14940;AT4G21060;AT4G24660;AT5G26290;AT5G54790;AT5G55250	71.215	7.525873703431346	0.22467176858807833	1.0	200	138	200	1.0
CG	loss	GO:0048868	pollen tube development	3	AT3G23380;AT3G26870;AT4G01370	5.12	2.2350838910430184	0.5859375	0.8606965174129353	172	138	200	1.0
CG	loss	GO:0048869	cellular developmental process	4	AT3G23380;AT3G26870;AT4G21060;AT5G26290	16.485	3.9622941586914	0.24264482863208978	1.0	200	138	200	1.0
CG	loss	GO:0050789	regulation of biological process	27	AT1G19510;AT1G21230;AT1G31640;AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT1G55950;AT1G64480;AT1G75390;AT2G01900;AT2G05117;AT2G33380;AT2G42430;AT3G03260;AT3G25800;AT4G01370;AT4G04030;AT4G09960;AT4G14940;AT4G16860;AT4G18550;AT4G25530;AT5G23880;AT5G24655;AT5G26700;AT5G39690	102.31	8.643141789881758	0.2639038217183071	1.0	200	138	200	1.0
CG	loss	GO:0050793	regulation of developmental process	4	AT4G18550;AT4G25530;AT5G24655;AT5G26700	21.45	4.360905869197366	0.1864801864801865	1.0	200	138	200	1.0
CG	loss	GO:0050794	regulation of cellular process	24	AT1G19510;AT1G21230;AT1G31640;AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT1G55950;AT1G64480;AT1G75390;AT2G01900;AT2G05117;AT2G33380;AT2G42430;AT3G03260;AT3G25800;AT4G01370;AT4G04030;AT4G09960;AT4G14940;AT4G16860;AT4G25530;AT5G23880;AT5G39690	92.86	8.147416768522401	0.2584535860435064	1.0	200	138	200	1.0
CG	loss	GO:0050896	response to stimulus	19	AT1G21230;AT1G21835;AT1G32450;AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT1G64480;AT1G65990;AT1G70840;AT2G01900;AT2G05117;AT2G33380;AT2G42430;AT4G01370;AT4G14940;AT4G16860;AT5G24655;AT5G39770	114.69	8.280332118943118	0.1656639637283111	1.0	200	138	200	1.0
CG	loss	GO:0051179	localization	8	AT1G32450;AT2G16980;AT2G48130;AT3G16310;AT3G28345;AT3G30842;AT5G26700;AT5G58180	56.985	6.969560603079655	0.14038782135649733	1.0	200	138	200	1.0
CG	loss	GO:0051234	establishment of localization	8	AT1G32450;AT2G16980;AT2G48130;AT3G16310;AT3G28345;AT3G30842;AT5G26700;AT5G58180	53.865	6.73474387040812	0.1485194467650608	1.0	200	138	200	1.0
CG	loss	GO:0051239	regulation of multicellular organismal process	3	AT4G18550;AT4G25530;AT5G24655	12.33	3.324319479231805	0.24330900243309003	1.0	200	138	200	1.0
CG	loss	GO:0051252	regulation of RNA metabolic process	14	AT1G19510;AT1G31640;AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT1G55950;AT1G75390;AT2G42430;AT3G03260;AT4G04030;AT4G09960;AT4G25530;AT5G39690	38.7	5.804308744372565	0.3617571059431524	1.0	200	138	200	1.0
CG	loss	GO:0051254	positive regulation of RNA metabolic process	3	AT1G31640;AT2G42430;AT4G09960	8.335	2.7042143036379325	0.3599280143971205	0.9950248756218906	199	138	200	1.0
CG	loss	GO:0051321	meiotic cell cycle	3	AT4G01370;AT5G26290;AT5G39770	4.96	2.393407612589213	0.6048387096774194	0.8507462686567164	170	138	200	1.0
CG	loss	GO:0051707	response to other organism	4	AT1G21835;AT2G33380;AT4G01370;AT4G16860	26.23	4.946422949971015	0.15249714067861228	1.0	200	138	200	1.0
CG	loss	GO:0051716	cellular response to stimulus	11	AT1G21230;AT1G49190;AT1G64480;AT1G65990;AT2G01900;AT2G05117;AT4G01370;AT4G14940;AT4G16860;AT5G24655;AT5G39770	52.92	6.468662922119199	0.20786092214663643	1.0	200	138	200	1.0
CG	loss	GO:0055085	transmembrane transport	4	AT1G32450;AT2G16980;AT3G28345;AT3G30842	30.75	5.483383991660624	0.13008130081300814	1.0	200	138	200	1.0
CG	loss	GO:0060255	regulation of macromolecule metabolic process	15	AT1G19510;AT1G31640;AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT1G55950;AT1G75390;AT2G42430;AT3G03260;AT4G04030;AT4G09960;AT4G25530;AT5G23880;AT5G39690	53.425	6.351722207401716	0.28076743097800655	1.0	200	138	200	1.0
CG	loss	GO:0060560	developmental growth involved in morphogenesis	3	AT3G23380;AT3G26870;AT4G12420	8.5	2.7928480087537877	0.35294117647058826	0.9950248756218906	199	138	200	1.0
CG	loss	GO:0061458	reproductive system development	3	AT2G48130;AT4G09960;AT4G24660	29.895	5.6492455248466635	0.10035122930255896	1.0	200	138	200	1.0
CG	loss	GO:0065007	biological regulation	30	AT1G19510;AT1G21230;AT1G31640;AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT1G55950;AT1G64480;AT1G75390;AT2G01900;AT2G05117;AT2G33380;AT2G42430;AT3G03260;AT3G25800;AT4G01370;AT4G04030;AT4G09960;AT4G14940;AT4G16860;AT4G18550;AT4G25530;AT4G29740;AT5G23880;AT5G24655;AT5G26700;AT5G38450;AT5G39690;AT5G55250	106.88	8.578787793155893	0.280688622754491	1.0	200	138	200	1.0
CG	loss	GO:0065008	regulation of biological quality	3	AT4G29740;AT5G38450;AT5G55250	11.215	3.146231873209604	0.26749888542131073	1.0	200	138	200	1.0
CG	loss	GO:0070887	cellular response to chemical stimulus	6	AT1G49190;AT1G65990;AT2G01900;AT4G01370;AT4G14940;AT5G24655	24.58	4.715251849053242	0.24410089503661514	1.0	200	138	200	1.0
CG	loss	GO:0071495	cellular response to endogenous stimulus	3	AT1G49190;AT4G01370;AT4G14940	11.76	3.231470253615221	0.25510204081632654	0.9950248756218906	199	138	200	1.0
CG	loss	GO:0071554	cell wall organization or biogenesis	7	AT1G23720;AT3G54580;AT4G03930;AT4G09960;AT4G21060;AT4G28850;AT5G27870	9.925	3.2061464408226876	0.7052896725440806	0.8507462686567164	170	138	200	1.0
CG	loss	GO:0071555	cell wall organization	4	AT1G23720;AT3G54580;AT4G03930;AT5G27870	6.09	2.4107882528335005	0.6568144499178982	0.8407960199004975	168	138	200	1.0
CG	loss	GO:0071669	plant-type cell wall organization or biogenesis	3	AT1G23720;AT3G54580;AT4G09960	5.535	2.584332602433362	0.5420054200542005	0.8955223880597015	179	138	200	1.0
CG	loss	GO:0071840	cellular component organization or biogenesis	13	AT1G23720;AT2G17900;AT2G39140;AT3G46000;AT3G54580;AT4G01370;AT4G03930;AT4G21060;AT4G28850;AT5G23120;AT5G27870;AT5G39770;AT5G58180	58.035	6.6237281798093495	0.22400275695700872	1.0	200	138	200	1.0
CG	loss	GO:0080090	regulation of primary metabolic process	14	AT1G19510;AT1G31640;AT1G34310;AT1G34390;AT1G34410;AT1G49190;AT1G55950;AT1G75390;AT2G42430;AT3G03260;AT4G04030;AT4G09960;AT4G25530;AT5G39690	47.23	6.112863486125009	0.296421765826805	1.0	200	138	200	1.0
CG	loss	GO:0090304	nucleic acid metabolic process	6	AT2G39140;AT4G39280;AT5G23880;AT5G39770;AT5G39920;AT5G49010	39.485	6.0786326587481865	0.15195643915410917	1.0	200	138	200	1.0
